repeat,variant,fork_mode,stage,role,process_index,threads,rss_kb,pss_kb,uss_kb,proportional_shared_kb,pss_anon_kb,pss_file_kb,private_clean_kb,private_dirty_kb,shared_clean_kb,shared_dirty_kb,minor_faults,major_faults
2,stock,lazy,after_equal_work,worker,14,1,105956,85825,84788,1037,84871,938,0,84788,19548,1620,21863,0
2,stock,lazy,after_equal_work,worker,15,1,105804,85810,84784,1026,84867,927,0,84784,19400,1620,21866,0
2,stock,lazy,after_equal_work,worker,16,1,105804,85813,84788,1025,84871,927,0,84788,19396,1620,21873,0
2,stock,lazy,settled,master,0,1,17620,6165,5380,785,2675,1610,984,4396,10500,1740,2003,0
2,stock,lazy,settled,worker,1,1,105908,85773,84736,1037,84819,938,0,84736,19552,1620,21849,0
2,stock,lazy,settled,worker,2,1,105764,85810,84788,1022,84871,923,0,84788,19356,1620,21892,0
2,stock,lazy,settled,worker,3,1,105964,85829,84792,1037,84875,938,0,84792,19552,1620,21864,0
2,stock,lazy,settled,worker,4,1,105732,85815,84788,1027,84871,928,0,84788,19324,1620,21890,0
2,stock,lazy,settled,worker,5,1,105964,85829,84792,1037,84875,938,0,84792,19552,1620,21862,0
2,stock,lazy,settled,worker,6,1,105900,85823,84788,1035,84871,936,0,84788,19492,1620,21873,0
2,stock,lazy,settled,worker,7,1,105940,85824,84788,1036,84871,937,0,84788,19532,1620,21862,0
2,stock,lazy,settled,worker,8,1,105508,85792,84780,1012,84863,913,0,84780,19108,1620,21898,0
2,stock,lazy,settled,worker,9,1,105768,85809,84784,1025,84867,926,0,84784,19364,1620,21877,0
2,stock,lazy,settled,worker,10,1,105952,85824,84788,1036,84871,938,0,84788,19544,1620,21861,0
2,stock,lazy,settled,worker,11,1,105760,85810,84788,1022,84871,923,0,84788,19352,1620,21867,0
2,stock,lazy,settled,worker,12,1,105756,85802,84780,1022,84863,924,0,84780,19356,1620,21867,0
2,stock,lazy,settled,worker,13,1,105824,85820,84792,1028,84875,929,0,84792,19412,1620,21873,0
2,stock,lazy,settled,worker,14,1,105956,85825,84788,1037,84871,938,0,84788,19548,1620,21863,0
2,stock,lazy,settled,worker,15,1,105804,85809,84784,1025,84867,927,0,84784,19400,1620,21866,0
2,stock,lazy,settled,worker,16,1,105804,85813,84788,1025,84871,926,0,84788,19396,1620,21873,0
3,stock,lazy,forked,master,0,1,17576,6217,5408,809,2623,1715,1068,4340,10368,1800,2006,0
3,stock,lazy,forked,worker,1,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,2,1,42048,27923,27160,763,27251,661,0,27160,13208,1680,7298,0
3,stock,lazy,forked,worker,3,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,4,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,5,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,6,1,41616,27901,27160,741,27251,639,0,27160,12776,1680,7321,0
3,stock,lazy,forked,worker,7,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,8,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,9,1,41500,27897,27160,737,27251,635,0,27160,12660,1680,7317,0
3,stock,lazy,forked,worker,10,1,42052,27923,27160,763,27251,661,0,27160,13212,1680,7298,0
3,stock,lazy,forked,worker,11,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,12,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,13,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,14,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,15,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,forked,worker,16,1,42056,27924,27160,764,27251,661,0,27160,13216,1680,7298,0
3,stock,lazy,warmed,master,0,1,17576,6155,5384,771,2676,1600,988,4396,10448,1744,2006,0
3,stock,lazy,warmed,worker,1,1,60056,40143,39120,1023,39204,924,0,39120,19312,1624,10451,0
3,stock,lazy,warmed,worker,2,1,59948,40131,39116,1015,39200,916,0,39116,19208,1624,10458,0
3,stock,lazy,warmed,worker,3,1,60060,40139,39116,1023,39200,924,0,39116,19320,1624,10449,0
3,stock,lazy,warmed,worker,4,1,59920,40134,39120,1014,39204,915,0,39120,19176,1624,10454,0
3,stock,lazy,warmed,worker,5,1,59988,40126,39108,1018,39192,919,0,39108,19256,1624,10452,2
3,stock,lazy,warmed,worker,6,1,59660,40124,39124,1000,39208,901,0,39124,18912,1624,10476,0
3,stock,lazy,warmed,worker,7,1,59972,40140,39124,1016,39208,917,0,39124,19224,1624,10464,0
3,stock,lazy,warmed,worker,8,1,60032,40142,39120,1022,39204,922,0,39120,19288,1624,10445,0
3,stock,lazy,warmed,worker,9,1,59728,40137,39132,1005,39216,906,0,39132,18972,1624,10491,1
3,stock,lazy,warmed,worker,10,1,60020,40144,39124,1020,39208,921,0,39124,19272,1624,10455,0
3,stock,lazy,warmed,worker,11,1,59912,40132,39120,1012,39204,913,0,39120,19168,1624,10451,0
3,stock,lazy,warmed,worker,12,1,60056,40131,39108,1023,39192,924,0,39108,19324,1624,10441,0
3,stock,lazy,warmed,worker,13,1,59956,40151,39136,1015,39220,915,0,39136,19196,1624,10464,0
3,stock,lazy,warmed,worker,14,1,60052,40127,39104,1023,39188,924,0,39104,19324,1624,10440,0
3,stock,lazy,warmed,worker,15,1,60076,40151,39128,1023,39212,924,0,39128,19324,1624,10446,0
3,stock,lazy,warmed,worker,16,1,60008,40136,39116,1020,39200,921,0,39116,19268,1624,10454,1
3,stock,lazy,after_equal_work,master,0,1,17576,6155,5384,771,2676,1600,988,4396,10448,1744,2006,0
3,stock,lazy,after_equal_work,worker,1,1,105732,85819,84796,1023,84880,924,0,84796,19312,1624,21870,0
3,stock,lazy,after_equal_work,worker,2,1,105628,85811,84796,1015,84880,916,0,84796,19208,1624,21878,0
3,stock,lazy,after_equal_work,worker,3,1,105728,85807,84784,1023,84868,924,0,84784,19320,1624,21866,0
3,stock,lazy,after_equal_work,worker,4,1,105592,85805,84792,1013,84876,914,0,84792,19176,1624,21872,0
3,stock,lazy,after_equal_work,worker,5,1,105676,85814,84796,1018,84880,919,0,84796,19256,1624,21874,2
3,stock,lazy,after_equal_work,worker,6,1,105324,85788,84788,1000,84872,901,0,84788,18912,1624,21892,0
3,stock,lazy,after_equal_work,worker,7,1,105644,85812,84796,1016,84880,917,0,84796,19224,1624,21882,0
3,stock,lazy,after_equal_work,worker,8,1,105708,85817,84796,1021,84880,922,0,84796,19288,1624,21864,0
3,stock,lazy,after_equal_work,worker,9,1,105392,85801,84796,1005,84880,906,0,84796,18972,1624,21907,1
3,stock,lazy,after_equal_work,worker,10,1,105692,85816,84796,1020,84880,921,0,84796,19272,1624,21873,0
3,stock,lazy,after_equal_work,worker,11,1,105576,85796,84784,1012,84868,913,0,84784,19168,1624,21867,0
3,stock,lazy,after_equal_work,worker,12,1,105740,85815,84792,1023,84876,924,0,84792,19324,1624,21862,0
3,stock,lazy,after_equal_work,worker,13,1,105612,85806,84792,1014,84876,915,0,84792,19196,1624,21878,0
3,stock,lazy,after_equal_work,worker,14,1,105720,85795,84772,1023,84856,924,0,84772,19324,1624,21857,0
3,stock,lazy,after_equal_work,worker,15,1,105740,85815,84792,1023,84876,924,0,84792,19324,1624,21862,0
3,stock,lazy,after_equal_work,worker,16,1,105688,85815,84796,1019,84880,920,0,84796,19268,1624,21874,1
3,stock,lazy,settled,master,0,1,17576,6153,5384,769,2676,1598,988,4396,10448,1744,2006,0
3,stock,lazy,settled,worker,1,1,105732,85819,84796,1023,84880,924,0,84796,19312,1624,21870,0
3,stock,lazy,settled,worker,2,1,105628,85811,84796,1015,84880,916,0,84796,19208,1624,21878,0
3,stock,lazy,settled,worker,3,1,105728,85807,84784,1023,84868,924,0,84784,19320,1624,21866,0
3,stock,lazy,settled,worker,4,1,105592,85806,84792,1014,84876,914,0,84792,19176,1624,21872,0
3,stock,lazy,settled,worker,5,1,105676,85814,84796,1018,84880,919,0,84796,19256,1624,21874,2
3,stock,lazy,settled,worker,6,1,105324,85788,84788,1000,84872,901,0,84788,18912,1624,21892,0
3,stock,lazy,settled,worker,7,1,105644,85812,84796,1016,84880,917,0,84796,19224,1624,21882,0
3,stock,lazy,settled,worker,8,1,105708,85818,84796,1022,84880,922,0,84796,19288,1624,21864,0
3,stock,lazy,settled,worker,9,1,105392,85801,84796,1005,84880,906,0,84796,18972,1624,21907,1
3,stock,lazy,settled,worker,10,1,105692,85816,84796,1020,84880,921,0,84796,19272,1624,21873,0
3,stock,lazy,settled,worker,11,1,105576,85796,84784,1012,84868,913,0,84784,19168,1624,21867,0
3,stock,lazy,settled,worker,12,1,105740,85815,84792,1023,84876,924,0,84792,19324,1624,21862,0
3,stock,lazy,settled,worker,13,1,105612,85806,84792,1014,84876,915,0,84792,19196,1624,21878,0
3,stock,lazy,settled,worker,14,1,105720,85795,84772,1023,84856,924,0,84772,19324,1624,21857,0
3,stock,lazy,settled,worker,15,1,105740,85815,84792,1023,84876,924,0,84792,19324,1624,21862,0
3,stock,lazy,settled,worker,16,1,105688,85816,84796,1020,84880,920,0,84796,19268,1624,21874,1
3,native,lazy,forked,master,0,1,21140,8938,8048,890,5178,1881,1192,6856,10632,2460,2902,0
3,native,lazy,forked,worker,1,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,2,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,3,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,4,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,5,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,6,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7939,0
3,native,lazy,forked,worker,7,1,48420,30898,29980,918,30110,777,0,29980,16100,2340,7938,0
3,native,lazy,forked,worker,8,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,9,1,48436,30899,29980,919,30110,778,0,29980,16116,2340,7938,0
3,native,lazy,forked,worker,10,1,48436,30899,29980,919,30110,778,0,29980,16116,2340,7938,0
3,native,lazy,forked,worker,11,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,12,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,13,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,14,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,15,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,forked,worker,16,1,48440,30900,29980,920,30110,778,0,29980,16120,2340,7938,0
3,native,lazy,warmed,master,0,1,21140,8869,8032,837,5238,1752,1112,6920,10712,2396,2902,0
3,native,lazy,warmed,worker,1,1,66272,42996,41816,1180,41938,1043,0,41816,22180,2276,11060,0
3,native,lazy,warmed,worker,2,1,66224,42993,41816,1177,41938,1040,0,41816,22132,2276,11065,0
3,native,lazy,warmed,worker,3,1,66332,43001,41816,1185,41938,1048,0,41816,22240,2276,11065,0
3,native,lazy,warmed,worker,4,1,66344,43002,41816,1186,41938,1049,0,41816,22252,2276,11062,0
3,native,lazy,warmed,worker,5,1,66480,43013,41816,1197,41938,1059,0,41816,22388,2276,11055,0
3,native,lazy,warmed,worker,6,1,66352,43004,41816,1188,41938,1050,0,41816,22260,2276,11068,0
3,native,lazy,warmed,worker,7,1,66216,42993,41816,1177,41938,1039,0,41816,22124,2276,11063,2
3,native,lazy,warmed,worker,8,1,66480,43013,41816,1197,41938,1059,0,41816,22388,2276,11055,0
3,native,lazy,warmed,worker,9,1,66476,43012,41816,1196,41938,1059,0,41816,22384,2276,11055,0
3,native,lazy,warmed,worker,10,1,66388,43006,41816,1190,41938,1053,0,41816,22296,2276,11061,0
3,native,lazy,warmed,worker,11,1,66480,43013,41816,1197,41938,1059,0,41816,22388,2276,11055,0
3,native,lazy,warmed,worker,12,1,66424,43009,41816,1193,41938,1055,0,41816,22332,2276,11063,0
3,native,lazy,warmed,worker,13,1,66364,43004,41816,1188,41938,1050,0,41816,22272,2276,11069,0
3,native,lazy,warmed,worker,14,1,66480,43013,41816,1197,41938,1059,0,41816,22388,2276,11055,0
3,native,lazy,warmed,worker,15,1,66480,43016,41820,1196,41942,1059,0,41820,22388,2272,11056,0
3,native,lazy,warmed,worker,16,1,66284,42998,41816,1182,41938,1045,0,41816,22192,2276,11065,2
3,native,lazy,after_equal_work,master,0,1,21140,8869,8032,837,5238,1752,1112,6920,10712,2396,2902,0
3,native,lazy,after_equal_work,worker,1,1,111900,88624,87444,1180,87566,1043,0,87444,22180,2276,22467,0
3,native,lazy,after_equal_work,worker,2,1,111852,88621,87444,1177,87566,1040,0,87444,22132,2276,22472,0
3,native,lazy,after_equal_work,worker,3,1,111960,88629,87444,1185,87566,1048,0,87444,22240,2276,22472,0
3,native,lazy,after_equal_work,worker,4,1,111972,88630,87444,1186,87566,1049,0,87444,22252,2276,22469,0
3,native,lazy,after_equal_work,worker,5,1,112108,88641,87444,1197,87566,1059,0,87444,22388,2276,22462,0
3,native,lazy,after_equal_work,worker,6,1,111980,88632,87444,1188,87566,1050,0,87444,22260,2276,22475,0
3,native,lazy,after_equal_work,worker,7,1,111844,88621,87444,1177,87566,1039,0,87444,22124,2276,22470,2
3,native,lazy,after_equal_work,worker,8,1,112108,88641,87444,1197,87566,1059,0,87444,22388,2276,22462,0
3,native,lazy,after_equal_work,worker,9,1,112104,88641,87444,1197,87566,1059,0,87444,22384,2276,22462,0
3,native,lazy,after_equal_work,worker,10,1,112016,88634,87444,1190,87566,1053,0,87444,22296,2276,22468,0
3,native,lazy,after_equal_work,worker,11,1,112108,88641,87444,1197,87566,1059,0,87444,22388,2276,22462,0
3,native,lazy,after_equal_work,worker,12,1,112052,88637,87444,1193,87566,1055,0,87444,22332,2276,22470,0
3,native,lazy,after_equal_work,worker,13,1,111992,88632,87444,1188,87566,1050,0,87444,22272,2276,22476,0
3,native,lazy,after_equal_work,worker,14,1,112108,88641,87444,1197,87566,1059,0,87444,22388,2276,22462,0
3,native,lazy,after_equal_work,worker,15,1,112108,88645,87448,1197,87570,1059,0,87448,22388,2272,22463,0
3,native,lazy,after_equal_work,worker,16,1,111912,88626,87444,1182,87566,1045,0,87444,22192,2276,22472,2
3,native,lazy,settled,master,0,1,21140,8869,8032,837,5238,1752,1112,6920,10712,2396,2902,0
3,native,lazy,settled,worker,1,1,111900,88624,87444,1180,87566,1043,0,87444,22180,2276,22467,0
3,native,lazy,settled,worker,2,1,111852,88621,87444,1177,87566,1040,0,87444,22132,2276,22472,0
3,native,lazy,settled,worker,3,1,111960,88629,87444,1185,87566,1048,0,87444,22240,2276,22472,0
3,native,lazy,settled,worker,4,1,111972,88630,87444,1186,87566,1049,0,87444,22252,2276,22469,0
3,native,lazy,settled,worker,5,1,112108,88641,87444,1197,87566,1059,0,87444,22388,2276,22462,0
3,native,lazy,settled,worker,6,1,111980,88632,87444,1188,87566,1050,0,87444,22260,2276,22475,0
3,native,lazy,settled,worker,7,1,111844,88621,87444,1177,87566,1039,0,87444,22124,2276,22470,2
3,native,lazy,settled,worker,8,1,112108,88641,87444,1197,87566,1059,0,87444,22388,2276,22462,0
3,native,lazy,settled,worker,9,1,112104,88641,87444,1197,87566,1059,0,87444,22384,2276,22462,0
3,native,lazy,settled,worker,10,1,112016,88634,87444,1190,87566,1053,0,87444,22296,2276,22468,0
3,native,lazy,settled,worker,11,1,112108,88641,87444,1197,87566,1059,0,87444,22388,2276,22462,0
3,native,lazy,settled,worker,12,1,112052,88637,87444,1193,87566,1055,0,87444,22332,2276,22470,0
3,native,lazy,settled,worker,13,1,111992,88632,87444,1188,87566,1050,0,87444,22272,2276,22476,0
3,native,lazy,settled,worker,14,1,112108,88641,87444,1197,87566,1059,0,87444,22388,2276,22462,0
3,native,lazy,settled,worker,15,1,112108,88645,87448,1197,87570,1059,0,87448,22388,2272,22463,0
3,native,lazy,settled,worker,16,1,111912,88626,87444,1182,87566,1045,0,87444,22192,2276,22472,2
3,stock,preload,forked,master,0,1,47076,9781,6852,2929,2398,5472,4228,2624,12080,28144,8757,0
3,stock,preload,forked,worker,1,1,34276,2675,748,1927,2393,273,0,748,5440,28088,279,0
3,stock,preload,forked,worker,2,1,34276,2675,748,1927,2393,273,0,748,5440,28088,279,0
3,stock,preload,forked,worker,3,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,4,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,5,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,6,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,7,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,8,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,9,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,10,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,11,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,12,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,13,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,14,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,15,1,34276,2671,744,1927,2389,273,0,744,5440,28092,279,0
3,stock,preload,forked,worker,16,1,34276,2669,740,1929,2387,273,0,740,5440,28096,279,0
3,stock,preload,warmed,master,0,1,47076,22056,19908,2148,17521,3135,2248,17660,14060,13108,8757,0
3,stock,preload,warmed,worker,1,1,57644,30267,28736,1531,29430,791,0,28736,16852,12056,7561,0
3,stock,preload,warmed,worker,2,1,57952,30285,28736,1549,29430,810,0,28736,17160,12056,7533,0
3,stock,preload,warmed,worker,3,1,57528,30264,28740,1524,29434,784,0,28740,16728,12060,7551,1
3,stock,preload,warmed,worker,4,1,57904,30272,28724,1548,29419,807,0,28724,17112,12068,7540,0
3,stock,preload,warmed,worker,5,1,57460,30236,28712,1524,29407,783,0,28712,16680,12068,7552,1
3,stock,preload,warmed,worker,6,1,57788,30245,28704,1541,29400,800,0,28704,17012,12072,7549,0
3,stock,preload,warmed,worker,7,1,57812,30254,28712,1542,29408,801,0,28712,17028,12072,7548,0
3,stock,preload,warmed,worker,8,1,57952,30291,28740,1551,29435,811,0,28740,17152,12060,7540,0
3,stock,preload,warmed,worker,9,1,57724,30256,28720,1536,29415,796,0,28720,16936,12068,7541,1
3,stock,preload,warmed,worker,10,1,57548,30245,28720,1525,29415,785,0,28720,16764,12064,7550,0
3,stock,preload,warmed,worker,11,1,57580,30246,28708,1538,29407,794,0,28708,16796,12076,7552,0
3,stock,preload,warmed,worker,12,1,57876,30265,28720,1545,29415,805,0,28720,17092,12064,7538,0
3,stock,preload,warmed,worker,13,1,57596,30255,28724,1531,29419,791,0,28724,16808,12064,7547,1
3,stock,preload,warmed,worker,14,1,57976,30265,28712,1553,29408,812,0,28712,17192,12072,7527,0
3,stock,preload,warmed,worker,15,1,57972,30266,28708,1558,29409,812,0,28708,17192,12072,7526,0
3,stock,preload,warmed,worker,16,1,57940,30277,28728,1549,29423,809,0,28728,17148,12064,7540,0
3,stock,preload,after_equal_work,master,0,1,47076,22079,19936,2143,17543,3136,2248,17688,14060,13080,8757,0
3,stock,preload,after_equal_work,worker,1,1,103324,75954,74424,1530,75117,791,0,74424,16852,12048,18983,0
3,stock,preload,after_equal_work,worker,2,1,103628,75969,74420,1549,75113,810,0,74420,17160,12048,18954,0
3,stock,preload,after_equal_work,worker,3,1,103196,75939,74416,1523,75110,784,0,74416,16728,12052,18970,1
3,stock,preload,after_equal_work,worker,4,1,103576,75958,74412,1546,75106,807,0,74412,17112,12052,18962,0
3,stock,preload,after_equal_work,worker,5,1,103148,75938,74416,1522,75110,783,0,74416,16680,12052,18978,1
3,stock,preload,after_equal_work,worker,6,1,103484,75956,74416,1540,75110,801,0,74416,17016,12052,18978,0
3,stock,preload,after_equal_work,worker,7,1,103488,75948,74408,1540,75102,801,0,74408,17028,12052,18972,0
3,stock,preload,after_equal_work,worker,8,1,103620,75966,74416,1550,75110,811,0,74416,17152,12052,18959,0
3,stock,preload,after_equal_work,worker,9,1,103404,75951,74416,1535,75110,796,0,74416,16936,12052,18965,1
3,stock,preload,after_equal_work,worker,10,1,103232,75940,74416,1524,75110,785,0,74416,16764,12052,18974,0
3,stock,preload,after_equal_work,worker,11,1,103264,75949,74416,1533,75110,794,0,74416,16796,12052,18979,0
3,stock,preload,after_equal_work,worker,12,1,103560,75960,74416,1544,75110,805,0,74416,17092,12052,18962,0
3,stock,preload,after_equal_work,worker,13,1,103304,75946,74412,1534,75108,793,0,74412,16836,12056,18970,1
3,stock,preload,after_equal_work,worker,14,1,103656,75963,74412,1551,75106,812,0,74412,17192,12052,18952,0
3,stock,preload,after_equal_work,worker,15,1,103660,75971,74416,1555,75113,812,0,74416,17192,12052,18953,0
3,stock,preload,after_equal_work,worker,16,1,103616,75964,74416,1548,75110,809,0,74416,17148,12052,18962,0
3,stock,preload,settled,master,0,1,47076,22081,19936,2145,17543,3138,2248,17688,14060,13080,8757,0
3,stock,preload,settled,worker,1,1,103324,75954,74424,1530,75117,791,0,74424,16852,12048,18983,0
3,stock,preload,settled,worker,2,1,103628,75969,74420,1549,75113,810,0,74420,17160,12048,18954,0
3,stock,preload,settled,worker,3,1,103196,75939,74416,1523,75110,784,0,74416,16728,12052,18970,1
3,stock,preload,settled,worker,4,1,103576,75958,74412,1546,75106,807,0,74412,17112,12052,18962,0
3,stock,preload,settled,worker,5,1,103148,75938,74416,1522,75110,783,0,74416,16680,12052,18978,1
3,stock,preload,settled,worker,6,1,103484,75956,74416,1540,75110,801,0,74416,17016,12052,18978,0
3,stock,preload,settled,worker,7,1,103488,75948,74408,1540,75102,801,0,74408,17028,12052,18972,0
3,stock,preload,settled,worker,8,1,103620,75966,74416,1550,75110,811,0,74416,17152,12052,18959,0
3,stock,preload,settled,worker,9,1,103404,75951,74416,1535,75110,796,0,74416,16936,12052,18965,1
3,stock,preload,settled,worker,10,1,103232,75940,74416,1524,75110,785,0,74416,16764,12052,18974,0
3,stock,preload,settled,worker,11,1,103264,75949,74416,1533,75110,794,0,74416,16796,12052,18979,0
3,stock,preload,settled,worker,12,1,103560,75960,74416,1544,75110,805,0,74416,17092,12052,18962,0
3,stock,preload,settled,worker,13,1,103304,75945,74412,1533,75108,792,0,74412,16836,12056,18970,1
3,stock,preload,settled,worker,14,1,103656,75963,74412,1551,75106,812,0,74412,17192,12052,18952,0
3,stock,preload,settled,worker,15,1,103660,75971,74416,1555,75113,812,0,74416,17192,12052,18953,0
3,stock,preload,settled,worker,16,1,103616,75964,74416,1548,75110,809,0,74416,17148,12052,18962,0
3,native,preload,forked,master,0,1,53308,11213,8004,3209,2595,6706,5388,2616,13672,31632,9628,0
3,native,preload,forked,worker,1,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,2,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,3,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,4,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,5,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,6,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,7,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,8,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,9,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,10,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,11,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,12,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,13,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,14,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,15,1,37768,2872,740,2132,2590,273,0,740,5448,31580,281,0
3,native,preload,forked,worker,16,1,37768,2870,736,2134,2588,273,0,736,5448,31584,281,0
3,native,preload,warmed,master,0,1,53308,22669,20204,2465,17848,3421,2412,17792,16648,16456,9628,0
3,native,preload,warmed,worker,1,1,62764,30567,28744,1823,29636,885,0,28744,18596,15424,7580,0
3,native,preload,warmed,worker,2,1,62792,30569,28744,1825,29636,887,0,28744,18624,15424,7579,0
3,native,preload,warmed,worker,3,1,62652,30562,28744,1818,29636,880,0,28744,18484,15424,7589,1
3,native,preload,warmed,worker,4,1,62752,30565,28744,1821,29636,883,0,28744,18584,15424,7573,0
3,native,preload,warmed,worker,5,1,62652,30561,28744,1817,29636,880,0,28744,18484,15424,7576,0
3,native,preload,warmed,worker,6,1,62664,30562,28744,1818,29636,880,0,28744,18496,15424,7578,0
3,native,preload,warmed,worker,7,1,62844,30571,28744,1827,29636,889,0,28744,18676,15424,7566,0
3,native,preload,warmed,worker,8,1,62676,30570,28752,1818,29644,881,0,28752,18504,15420,7585,0
3,native,preload,warmed,worker,9,1,62816,30577,28752,1825,29644,888,0,28752,18644,15420,7578,1
3,native,preload,warmed,worker,10,1,62740,30570,28748,1822,29640,885,0,28748,18572,15420,7580,0
3,native,preload,warmed,worker,11,1,62768,30567,28744,1823,29636,885,0,28744,18600,15424,7590,0
3,native,preload,warmed,worker,12,1,62484,30558,28752,1806,29644,869,0,28752,18312,15420,7584,0
3,native,preload,warmed,worker,13,1,62940,30584,28752,1832,29644,895,0,28752,18768,15420,7569,0
3,native,preload,warmed,worker,14,1,62712,30559,28740,1819,29632,881,0,28740,18548,15424,7582,0
3,native,preload,warmed,worker,15,1,62964,30586,28752,1834,29644,896,0,28752,18792,15420,7569,0
3,native,preload,warmed,worker,16,1,62968,30612,28772,1840,29670,897,0,28772,18800,15396,7570,0
3,native,preload,after_equal_work,master,0,1,53308,22673,20208,2465,17852,3422,2412,17796,16648,16452,9628,0
3,native,preload,after_equal_work,worker,1,1,108396,76203,74380,1823,75272,885,0,74380,18596,15420,18989,0
3,native,preload,after_equal_work,worker,2,1,108424,76205,74380,1825,75272,887,0,74380,18624,15420,18988,0
3,native,preload,after_equal_work,worker,3,1,108284,76197,74380,1817,75272,880,0,74380,18484,15420,18998,1
3,native,preload,after_equal_work,worker,4,1,108384,76201,74380,1821,75272,883,0,74380,18584,15420,18982,0
3,native,preload,after_equal_work,worker,5,1,108284,76197,74380,1817,75272,880,0,74380,18484,15420,18985,0
3,native,preload,after_equal_work,worker,6,1,108296,76198,74380,1818,75272,880,0,74380,18496,15420,18987,0
3,native,preload,after_equal_work,worker,7,1,108476,76206,74380,1826,75272,889,0,74380,18676,15420,18975,0
